ID,Age,Education,Relationship Status,Income,Days as Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Spent,Spent_Weighted,Children,Family_Size,Is_Parent
10582,35,Graduation,Not Alone,72063.0,361,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,758,3220,1,3,1
1915,63,PhD,Not Alone,78939.0,199,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,1507,5542,0,2,0
8897,49,Graduation,Alone,42720.0,431,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,654,2472,2,3,1
2371,42,Graduation,Not Alone,33622.0,442,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,81,320,2,4,1
4303,57,PhD,Not Alone,6835.0,568,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,137,467,1,3,1
6825,61,Graduation,Not Alone,41452.0,480,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,16,54,2,4,1
1072,49,PhD,Alone,40760.0,303,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,93,331,1,2,1
4964,56,PhD,Not Alone,74250.0,154,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,1158,4311,0,2,0
2461,59,Master,Alone,51124.0,193,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,43,160,2,3,1
10736,43,Graduation,Alone,72258.0,290,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,1525,6128,1,2,1
3194,40,PhD,Alone,71466.0,85,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,1230,4654,0,1,0
10839,38,Graduation,Not Alone,36283.0,76,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,29,110,2,4,1
49,44,Graduation,Alone,20587.0,49,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,25,111,1,2,1
4290,42,Graduation,Not Alone,30467.0,102,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,24,94,1,3,1
10219,42,Graduation,Not Alone,31590.0,376,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,38,149,1,3,1
4211,28,Basic,Not Alone,20425.0,608,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,57,195,1,3,1
1135,54,Master,Not Alone,17144.0,134,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,47,191,2,4,1
6299,46,PhD,Alone,42564.0,543,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,813,3330,1,2,1
10846,36,Master,Not Alone,43783.0,31,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,629,2557,1,3,1
347,38,Graduation,Alone,40780.0,659,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,377,1331,1,2,1
6543,69,Master,Not Alone,62847.0,530,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,1612,6099,0,2,0
10446,57,PhD,Not Alone,82017.0,599,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,729,3109,0,2,0
3479,64,Graduation,Alone,16813.0,345,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,50,205,0,1,0
11075,36,Graduation,Not Alone,51267.0,243,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,270,975,2,4,1
4442,53,Graduation,Alone,46524.0,450,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,177,731,1,2,1
199,52,Master,Alone,45183.0,525,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,315,1098,0,1,0
6722,60,PhD,Not Alone,70421.0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,767,2683,1,3,1
796,49,2n Cycle,Alone,60161.0,614,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,1071,4118,1,2,1
3749,41,Graduation,Not Alone,73926.0,484,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,1580,5865,0,2,0
8523,46,Graduation,Not Alone,19329.0,197,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,60,235,1,3,1
310,44,Master,Not Alone,61872.0,198,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,573,2084,1,3,1
8629,58,Graduation,Alone,46984.0,460,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,41,166,2,3,1
236,63,Graduation,Not Alone,34838.0,526,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,170,678,2,4,1
9930,70,PhD,Alone,82716.0,236,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,1167,3594,0,1,0
3483,56,Graduation,Not Alone,48192.0,449,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,1526,5082,0,2,0
4599,38,Master,Not Alone,49681.0,237,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,458,1489,2,4,1
7326,43,Master,Not Alone,56850.0,98,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,63,220,1,3,1
7352,57,Graduation,Not Alone,55267.0,251,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,405,1595,1,3,1
2350,42,Graduation,Not Alone,59666.0,464,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,1027,3736,2,4,1
9145,42,Graduation,Alone,72504.0,449,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,1478,5566,1,2,1
2964,33,Graduation,Not Alone,26872.0,256,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,72,295,0,2,0
5585,42,Graduation,Alone,21359.0,435,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,48,209,1,2,1
9687,39,Graduation,Alone,73170.0,29,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,726,2458,0,1,0
3732,59,Master,Not Alone,52750.0,510,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,860,3286,1,3,1
6303,28,PhD,Not Alone,91820.0,218,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,1497,5844,0,2,0
11176,44,PhD,Not Alone,65968.0,48,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,495,1660,1,3,1
2986,38,Graduation,Not Alone,30772.0,109,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,20,77,2,4,1
7462,60,Graduation,Alone,22507.0,582,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,570,2260,0,1,0
3900,42,Graduation,Not Alone,65685.0,92,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,769,2541,1,3,1
7034,36,2n Cycle,Not Alone,25804.0,301,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,55,212,1,3,1
9493,34,PhD,Alone,76412.0,420,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,1808,6929,0,1,0
1143,42,Graduation,Not Alone,22063.0,325,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,55,196,1,3,1
1,53,Graduation,Alone,57091.0,14,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,577,1967,0,1,0
3855,51,Graduation,Not Alone,22419.0,437,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,162,698,0,2,0
5536,55,Graduation,Not Alone,87771.0,403,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,1957,6461,1,3,1
5989,55,2n Cycle,Alone,78353.0,439,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,1576,5424,1,2,1
9499,60,Graduation,Not Alone,93404.0,418,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,1616,5457,3,5,1
6768,52,Graduation,Alone,37859.0,533,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,36,129,3,4,1
2150,56,PhD,Alone,80995.0,414,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,1482,5393,1,2,1
6646,30,Graduation,Not Alone,16529.0,120,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,22,92,1,3,1
4887,38,PhD,Alone,55412.0,219,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,63,269,2,3,1
8560,22,Graduation,Alone,48789.0,657,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,680,2757,0,1,0
3321,47,PhD,Not Alone,56575.0,420,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,542,1810,2,4,1
11003,34,2n Cycle,Not Alone,25130.0,270,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,50,190,1,3,1
10402,47,Graduation,Not Alone,35441.0,500,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,39,137,2,4,1
9904,58,Graduation,Not Alone,71391.0,457,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,1043,3777,1,3,1
6141,42,Master,Alone,49494.0,430,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,385,1571,1,2,1
5687,34,Graduation,Alone,81702.0,644,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,1633,6905,0,1,0
10856,34,2n Cycle,Alone,45889.0,362,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,46,173,1,2,1
5121,37,Graduation,Alone,56628.0,100,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,761,2940,1,2,1
4186,64,Graduation,Not Alone,34026.0,328,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,76,301,2,4,1
368,40,Graduation,Not Alone,40049.0,577,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,290,894,1,3,1
3312,26,Graduation,Alone,34176.0,48,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,89,366,1,2,1
11121,33,Graduation,Not Alone,19419.0,596,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,70,272,1,3,1
5332,54,2n Cycle,Not Alone,82504.0,337,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,1066,4221,0,2,0
5848,44,Graduation,Not Alone,81205.0,167,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,2009,8169,0,2,0
10343,23,2n Cycle,Alone,61618.0,638,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,1345,5221,0,1,0
5935,58,Master,Alone,55284.0,552,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,764,2740,1,2,1
2895,51,Graduation,Alone,49980.0,249,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,195,737,1,2,1
10262,34,Graduation,Not Alone,15072.0,415,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,53,229,2,4,1
7848,40,Graduation,Alone,49166.0,381,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,368,1487,1,2,1
9477,60,PhD,Not Alone,65324.0,169,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,544,1840,1,3,1
4856,57,2n Cycle,Not Alone,82347.0,600,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,1853,7399,0,2,0
7186,48,PhD,Not Alone,30843.0,34,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,35,136,2,4,1
5794,40,PhD,Not Alone,46374.0,104,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,446,1431,1,3,1
1456,35,Graduation,Alone,60474.0,454,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,1180,4483,1,2,1
4877,41,Master,Not Alone,38576.0,117,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,41,137,1,3,1
425,29,Graduation,Not Alone,55357.0,495,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,727,2536,2,4,1
3007,48,Graduation,Not Alone,37758.0,633,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,40,139,2,4,1
1031,25,2n Cycle,Not Alone,85710.0,420,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,1062,3944,0,2,0
4297,45,Graduation,Not Alone,23228.0,154,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,40,157,1,3,1
807,45,Master,Not Alone,44602.0,134,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,292,1152,2,4,1
9553,27,Graduation,Not Alone,7500.0,536,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,15,65,0,2,0
4271,25,2n Cycle,Not Alone,38683.0,633,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,341,1332,1,3,1
4120,39,2n Cycle,Alone,49514.0,194,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,369,1509,1,2,1
2036,41,PhD,Not Alone,57906.0,383,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,401,1471,1,3,1
115,48,Master,Alone,43456.0,460,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,393,1332,1,2,1
4259,28,Master,Alone,19485.0,278,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,10,38,2,3,1
8687,36,Graduation,Not Alone,53172.0,419,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,486,1937,1,3,1
2447,35,Graduation,Not Alone,30545.0,620,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,69,261,1,3,1
10140,31,PhD,Not Alone,70123.0,274,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,1727,5996,0,2,0
9353,55,Graduation,Alone,62450.0,174,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,995,3535,1,2,1
3623,38,Graduation,Not Alone,21675.0,18,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,45,192,1,3,1
738,33,2n Cycle,Alone,42395.0,86,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,182,718,2,3,1
7631,36,Master,Not Alone,61346.0,266,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,989,3640,1,3,1
4789,61,Graduation,Not Alone,80812.0,285,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,1677,6153,0,2,0
773,43,Master,Alone,42835.0,364,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,595,2260,2,3,1
10602,31,Graduation,Not Alone,39922.0,500,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,156,688,1,3,1
1446,58,Master,Alone,86424.0,85,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,1226,4928,0,1,0
3270,36,2n Cycle,Not Alone,17117.0,528,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,128,447,1,3,1
8443,42,Graduation,Alone,24762.0,139,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,86,370,1,2,1
9653,39,Graduation,Not Alone,35797.0,621,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,68,296,1,3,1
8916,39,Graduation,Alone,36627.0,341,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,16,59,2,3,1
8017,33,2n Cycle,Not Alone,51111.0,10,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,55,213,2,4,1
5830,42,PhD,Alone,86857.0,655,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,2114,7965,0,1,0
4597,44,PhD,Not Alone,82072.0,362,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,2018,7777,0,2,0
7023,61,PhD,Alone,46231.0,580,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,263,926,3,4,1
8086,55,Graduation,Not Alone,42243.0,200,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,55,184,2,4,1
8825,52,Graduation,Not Alone,51195.0,454,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,564,2208,2,4,1
2930,36,Master,Alone,68092.0,195,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,1281,4323,0,1,0
1928,41,Graduation,Not Alone,31814.0,505,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,83,346,1,3,1
7108,49,Master,Alone,51390.0,659,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,353,1302,2,3,1
10925,31,Graduation,Not Alone,76630.0,166,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,1003,4348,0,2,0
9960,23,Basic,Alone,26868.0,60,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,14,55,1,2,1
8800,71,PhD,Alone,48948.0,513,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,902,3339,0,1,0
9224,42,PhD,Alone,55260.0,564,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,1139,4244,1,2,1
5519,58,Graduation,Not Alone,64090.0,326,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,797,3027,1,3,1
5046,56,Graduation,Alone,78331.0,157,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,1638,5520,1,2,1
7037,40,PhD,Not Alone,37087.0,322,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,401,1385,1,3,1
905,28,Graduation,Alone,21846.0,250,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,84,328,1,2,1
8624,56,Graduation,Not Alone,81320.0,508,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,928,3831,0,2,0
8945,44,Graduation,Alone,54137.0,317,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,203,690,1,2,1
6445,47,Graduation,Not Alone,66825.0,350,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,858,3291,0,2,0
2727,41,Graduation,Not Alone,57100.0,207,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,409,1647,0,2,0
6404,45,Graduation,Not Alone,58917.0,462,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,282,1087,3,5,1
11074,37,Graduation,Alone,85072.0,81,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,1423,5773,0,1,0
10150,53,Graduation,Alone,86429.0,220,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,1449,6159,0,1,0
1968,43,Graduation,Alone,45684.0,209,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,28,123,1,2,1
6534,40,Graduation,Not Alone,47889.0,176,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,67,266,1,3,1
9485,28,PhD,Not Alone,45921.0,111,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,199,734,0,2,0
7053,48,PhD,Alone,78420.0,365,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,1453,5798,0,1,0
4654,22,Graduation,Not Alone,75114.0,234,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,1253,4856,0,2,0
9760,51,PhD,Alone,52278.0,520,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,1198,4258,1,2,1
1048,42,Master,Not Alone,35641.0,350,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,178,745,1,3,1
10619,20,Graduation,Alone,95529.0,573,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,1990,7987,0,1,0
9308,60,Graduation,Not Alone,62820.0,414,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,976,3572,0,2,0
10505,54,Master,Not Alone,73113.0,185,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,1001,3398,0,2,0
8362,32,PhD,Not Alone,84169.0,326,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,1919,6506,0,2,0
2625,60,2n Cycle,Alone,42607.0,224,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,350,1243,1,2,1
4637,60,PhD,Alone,74637.0,407,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,1650,5944,0,1,0
9972,59,PhD,Not Alone,46015.0,77,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,46,160,2,4,1
4483,21,Graduation,Alone,72354.0,438,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,1228,5332,0,1,0
4487,45,Master,Alone,39858.0,521,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,95,368,1,2,1
4988,66,PhD,Not Alone,34469.0,56,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,62,245,2,4,1
8931,28,Graduation,Not Alone,83033.0,42,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,1761,6134,1,3,1
5871,35,Master,Not Alone,24401.0,667,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,467,2110,0,2,0
2008,36,Graduation,Not Alone,77583.0,139,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,1149,4731,0,2,0
3139,32,2n Cycle,Alone,74116.0,181,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,2052,7930,0,1,0
10037,21,Graduation,Alone,74293.0,56,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,1127,3992,0,1,0
10673,38,PhD,Not Alone,68397.0,224,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,1416,5264,1,3,1
5303,40,PhD,Not Alone,79632.0,82,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,1113,4473,0,2,0
538,25,Graduation,Alone,46107.0,139,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,125,517,1,2,1
7922,63,PhD,Alone,64950.0,686,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,966,3243,1,2,1
5692,25,Basic,Not Alone,25443.0,554,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,32,114,1,3,1
4843,62,Graduation,Alone,75127.0,38,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,833,3749,0,1,0
6383,43,PhD,Not Alone,32892.0,35,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,46,175,1,3,1
1628,43,Graduation,Not Alone,71796.0,248,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,960,3648,0,2,0
1204,44,PhD,Not Alone,67536.0,403,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,1829,6438,1,3,1
3673,43,Graduation,Alone,55239.0,350,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,779,3096,1,2,1
760,39,PhD,Alone,60554.0,324,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,811,2711,1,2,1
8957,62,2n Cycle,Alone,64831.0,384,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,1120,4107,2,3,1
4128,52,PhD,Not Alone,56067.0,344,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,725,2629,1,3,1
6810,31,Graduation,Alone,82025.0,397,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,1187,4849,0,1,0
5386,61,Graduation,Not Alone,94384.0,482,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,2302,9069,0,2,0
8700,28,Basic,Alone,14906.0,554,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,66,248,0,1,0
3202,27,PhD,Not Alone,51563.0,636,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,1250,3954,0,2,0
1328,32,2n Cycle,Not Alone,57937.0,133,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,683,2659,1,3,1
8405,35,Graduation,Alone,68274.0,272,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,305,1103,2,3,1
6515,37,Graduation,Not Alone,39771.0,205,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,50,218,1,3,1
2882,39,2n Cycle,Alone,67893.0,636,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,995,3385,1,2,1
7574,35,PhD,Not Alone,27922.0,50,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,41,180,1,3,1
6387,38,PhD,Not Alone,52190.0,52,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,77,319,2,4,1
5320,41,Master,Alone,44051.0,516,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,171,672,2,3,1
5048,43,PhD,Alone,42767.0,414,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,131,595,2,3,1
8146,38,Master,Not Alone,46106.0,49,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,54,222,2,4,1
10031,38,PhD,Not Alone,16927.0,504,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,53,215,2,4,1
5748,49,Graduation,Not Alone,59754.0,575,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,475,1734,1,3,1
2134,62,Graduation,Alone,53700.0,681,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,694,2815,1,2,1
1523,41,Graduation,Not Alone,59041.0,53,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,96,332,2,4,1
9665,57,PhD,Alone,54237.0,428,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,361,1312,1,2,1
4640,47,Graduation,Alone,70647.0,646,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,1079,3653,1,2,1
3635,52,PhD,Alone,52597.0,53,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,578,1941,1,2,1
3547,45,Master,Not Alone,41021.0,546,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,64,222,1,3,1
2456,39,PhD,Not Alone,40233.0,258,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,149,520,1,3,1
5633,34,Graduation,Not Alone,50183.0,4,47,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,231,885,2,4,1
7801,55,Graduation,Not Alone,54753.0,290,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,728,2765,1,3,1
10489,41,Graduation,Not Alone,92955.0,314,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,1778,7401,0,2,0
7011,41,Graduation,Not Alone,33471.0,625,47,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,93,356,1,3,1
2620,40,PhD,Not Alone,34596.0,442,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,23,94,1,3,1
3933,34,Graduation,Not Alone,44010.0,624,46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,662,2540,1,3,1
10981,26,Graduation,Not Alone,84219.0,147,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,1198,4163,0,2,0
1734,46,PhD,Not Alone,40706.0,528,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,81,282,3,5,1
10995,26,2n Cycle,Not Alone,15716.0,594,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,92,405,1,3,1
6357,55,2n Cycle,Alone,59052.0,224,29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,491,1652,1,2,1
9209,43,Master,Not Alone,80573.0,623,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,1564,5289,0,2,0
10286,52,Graduation,Not Alone,83715.0,146,2,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,926,3715,0,2,0
